sim_time_seconds,hour,phase,ns_queue,ew_queue
10605,2,EW_GREEN,0.0,0.0
10610,2,EW_GREEN,0.0,0.0
10615,2,EW_GREEN,0.0,0.0
10620,2,EW_GREEN,0.0,0.0
10625,2,EW_GREEN,0.0,0.0
10630,2,EW_YELLOW,0.0,0.0
10635,2,NS_GREEN,0.0,0.0
10640,2,NS_GREEN,0.0,0.0
10645,2,NS_GREEN,0.0,0.0
10650,2,NS_GREEN,0.0,0.0
10655,2,NS_GREEN,0.0,0.0
10660,2,NS_GREEN,0.0,0.0
10665,2,NS_YELLOW,0.0,1.0
10670,2,EW_GREEN,0.0,1.0
10675,2,EW_GREEN,0.0,0.0
10680,2,EW_GREEN,0.0,0.0
10685,2,EW_GREEN,0.0,0.0
10690,2,EW_GREEN,0.0,0.0
10695,2,EW_GREEN,1.0,0.0
10700,2,EW_YELLOW,1.0,0.0
10705,2,NS_GREEN,1.0,1.0
10710,2,NS_GREEN,0.0,1.0
10715,2,NS_GREEN,0.0,1.0
10720,2,NS_GREEN,0.0,1.0
10725,2,NS_GREEN,0.0,2.0
10730,2,NS_GREEN,0.0,2.0
10735,2,NS_YELLOW,0.0,2.0
10740,2,EW_GREEN,0.0,2.0
10745,2,EW_GREEN,0.0,0.0
10750,2,EW_GREEN,1.0,0.0
10755,2,EW_GREEN,1.0,0.0
10760,2,EW_GREEN,1.0,0.0
10765,2,EW_GREEN,1.0,0.0
10770,2,EW_YELLOW,1.0,0.0
10775,2,NS_GREEN,1.0,0.0
10780,2,NS_GREEN,0.0,0.0
10785,2,NS_GREEN,0.0,0.0
10790,2,NS_GREEN,0.0,1.0
10795,2,NS_GREEN,0.0,1.0
10800,3,NS_GREEN,0.0,1.0
10805,3,NS_YELLOW,0.0,1.0
10810,3,EW_GREEN,0.0,1.0
10815,3,EW_GREEN,1.0,0.0
10820,3,EW_GREEN,2.0,0.0
10825,3,EW_GREEN,2.0,0.0
10830,3,EW_GREEN,2.0,0.0
10835,3,EW_GREEN,2.0,0.0
10840,3,EW_YELLOW,2.0,0.0
10845,3,NS_GREEN,2.0,0.0
10850,3,NS_GREEN,0.0,1.0
10855,3,NS_GREEN,0.0,1.0
10860,3,NS_GREEN,0.0,1.0
10865,3,NS_GREEN,0.0,1.0
10870,3,NS_GREEN,0.0,1.0
10875,3,NS_YELLOW,0.0,1.0
10880,3,EW_GREEN,0.0,1.0
10885,3,EW_GREEN,0.0,0.0
10890,3,EW_GREEN,0.0,0.0
10895,3,EW_GREEN,0.0,0.0
10900,3,EW_GREEN,1.0,0.0
10905,3,EW_GREEN,1.0,0.0
10910,3,EW_YELLOW,1.0,0.0
10915,3,NS_GREEN,2.0,0.0
10920,3,NS_GREEN,0.0,0.0
10925,3,NS_GREEN,0.0,0.0
10930,3,NS_GREEN,0.0,0.0
10935,3,NS_GREEN,0.0,0.0
10940,3,NS_GREEN,0.0,0.0
10945,3,NS_YELLOW,0.0,0.0
10950,3,EW_GREEN,1.0,1.0
10955,3,EW_GREEN,1.0,0.0
10960,3,EW_GREEN,1.0,0.0
10965,3,EW_GREEN,1.0,0.0
10970,3,EW_GREEN,2.0,0.0
10975,3,EW_GREEN,2.0,0.0
10980,3,EW_YELLOW,2.0,0.0
10985,3,NS_GREEN,2.0,0.0
10990,3,NS_GREEN,0.0,1.0
10995,3,NS_GREEN,0.0,1.0
11000,3,NS_GREEN,0.0,1.0
11005,3,NS_GREEN,0.0,1.0
11010,3,NS_GREEN,0.0,1.0
11015,3,NS_YELLOW,0.0,1.0
11020,3,EW_GREEN,0.0,1.0
11025,3,EW_GREEN,1.0,0.0
11030,3,EW_GREEN,1.0,0.0
11035,3,EW_GREEN,1.0,0.0
11040,3,EW_GREEN,1.0,0.0
11045,3,EW_GREEN,1.0,0.0
11050,3,EW_YELLOW,2.0,0.0
11055,3,NS_GREEN,2.0,0.0
11060,3,NS_GREEN,0.0,0.0
11065,3,NS_GREEN,0.0,1.0
11070,3,NS_GREEN,0.0,1.0
11075,3,NS_GREEN,0.0,1.0
11080,3,NS_GREEN,0.0,1.0
11085,3,NS_YELLOW,0.0,1.0
11090,3,EW_GREEN,0.0,1.0
11095,3,EW_GREEN,0.0,0.0
11100,3,EW_GREEN,0.0,0.0
11105,3,EW_GREEN,0.0,0.0
11110,3,EW_GREEN,0.0,0.0
11115,3,EW_GREEN,0.0,0.0
11120,3,EW_YELLOW,0.0,0.0
11125,3,NS_GREEN,0.0,0.0
11130,3,NS_GREEN,0.0,0.0
11135,3,NS_GREEN,0.0,1.0
11140,3,NS_GREEN,0.0,1.0
11145,3,NS_GREEN,0.0,1.0
11150,3,NS_GREEN,0.0,1.0
11155,3,NS_YELLOW,0.0,1.0
11160,3,EW_GREEN,0.0,1.0
11165,3,EW_GREEN,1.0,0.0
11170,3,EW_GREEN,1.0,0.0
11175,3,EW_GREEN,1.0,0.0
11180,3,EW_GREEN,1.0,0.0
11185,3,EW_GREEN,1.0,0.0
11190,3,EW_YELLOW,1.0,0.0
11195,3,NS_GREEN,1.0,0.0
11200,3,NS_GREEN,0.0,0.0
11205,3,NS_GREEN,0.0,0.0
11210,3,NS_GREEN,0.0,0.0
11215,3,NS_GREEN,0.0,0.0
11220,3,NS_GREEN,0.0,0.0
11225,3,NS_YELLOW,0.0,0.0
11230,3,EW_GREEN,0.0,0.0
11235,3,EW_GREEN,0.0,0.0
11240,3,EW_GREEN,0.0,0.0
11245,3,EW_GREEN,0.0,0.0
11250,3,EW_GREEN,0.0,0.0
11255,3,EW_GREEN,0.0,0.0
11260,3,EW_YELLOW,0.0,0.0
11265,3,NS_GREEN,0.0,1.0
11270,3,NS_GREEN,0.0,1.0
11275,3,NS_GREEN,0.0,1.0
11280,3,NS_GREEN,0.0,1.0
11285,3,NS_GREEN,0.0,1.0
11290,3,NS_GREEN,0.0,1.0
11295,3,NS_YELLOW,0.0,2.0
11300,3,EW_GREEN,0.0,2.0
11305,3,EW_GREEN,0.0,0.0
11310,3,EW_GREEN,0.0,0.0
11315,3,EW_GREEN,0.0,0.0
11320,3,EW_GREEN,0.0,0.0
11325,3,EW_GREEN,0.0,0.0
11330,3,EW_YELLOW,0.0,0.0
11335,3,NS_GREEN,0.0,0.0
11340,3,NS_GREEN,0.0,0.0
11345,3,NS_GREEN,0.0,1.0
11350,3,NS_GREEN,0.0,1.0
11355,3,NS_GREEN,0.0,1.0
11360,3,NS_GREEN,0.0,1.0
11365,3,NS_YELLOW,0.0,1.0
11370,3,EW_GREEN,0.0,1.0
11375,3,EW_GREEN,0.0,0.0
11380,3,EW_GREEN,0.0,0.0
11385,3,EW_GREEN,0.0,0.0
11390,3,EW_GREEN,0.0,0.0
11395,3,EW_GREEN,0.0,0.0
11400,3,EW_YELLOW,0.0,0.0
11405,3,NS_GREEN,0.0,1.0
11410,3,NS_GREEN,0.0,1.0
11415,3,NS_GREEN,0.0,1.0
11420,3,NS_GREEN,0.0,1.0
11425,3,NS_GREEN,0.0,1.0
11430,3,NS_GREEN,0.0,1.0
11435,3,NS_YELLOW,0.0,1.0
11440,3,EW_GREEN,0.0,1.0
11445,3,EW_GREEN,0.0,0.0
11450,3,EW_GREEN,0.0,0.0
11455,3,EW_GREEN,0.0,0.0
11460,3,EW_GREEN,0.0,0.0
11465,3,EW_GREEN,0.0,0.0
11470,3,EW_YELLOW,0.0,0.0
11475,3,NS_GREEN,0.0,0.0
11480,3,NS_GREEN,0.0,0.0
11485,3,NS_GREEN,0.0,0.0
11490,3,NS_GREEN,0.0,0.0
11495,3,NS_GREEN,0.0,0.0
11500,3,NS_GREEN,0.0,0.0
11505,3,NS_YELLOW,0.0,0.0
11510,3,EW_GREEN,0.0,0.0
11515,3,EW_GREEN,0.0,0.0
11520,3,EW_GREEN,0.0,0.0
11525,3,EW_GREEN,0.0,0.0
11530,3,EW_GREEN,0.0,0.0
11535,3,EW_GREEN,0.0,0.0
11540,3,EW_YELLOW,0.0,0.0
11545,3,NS_GREEN,0.0,0.0
11550,3,NS_GREEN,0.0,0.0
11555,3,NS_GREEN,0.0,0.0
11560,3,NS_GREEN,0.0,0.0
11565,3,NS_GREEN,0.0,0.0
11570,3,NS_GREEN,0.0,0.0
11575,3,NS_YELLOW,0.0,0.0
11580,3,EW_GREEN,0.0,0.0
11585,3,EW_GREEN,0.0,0.0
11590,3,EW_GREEN,0.0,0.0
11595,3,EW_GREEN,0.0,0.0
11600,3,EW_GREEN,0.0,0.0
11605,3,EW_GREEN,0.0,0.0
11610,3,EW_YELLOW,0.0,0.0
11615,3,NS_GREEN,0.0,0.0
11620,3,NS_GREEN,0.0,0.0
11625,3,NS_GREEN,0.0,0.0
11630,3,NS_GREEN,0.0,0.0
11635,3,NS_GREEN,0.0,0.0
11640,3,NS_GREEN,0.0,0.0
11645,3,NS_YELLOW,0.0,0.0
11650,3,EW_GREEN,0.0,0.0
11655,3,EW_GREEN,0.0,0.0
11660,3,EW_GREEN,0.0,0.0
11665,3,EW_GREEN,1.0,0.0
11670,3,EW_GREEN,1.0,0.0
11675,3,EW_GREEN,1.0,0.0
11680,3,EW_YELLOW,1.0,0.0
11685,3,NS_GREEN,1.0,0.0
11690,3,NS_GREEN,0.0,0.0
11695,3,NS_GREEN,0.0,0.0
11700,3,NS_GREEN,0.0,0.0
11705,3,NS_GREEN,0.0,0.0
11710,3,NS_GREEN,0.0,0.0
11715,3,NS_YELLOW,0.0,1.0
11720,3,EW_GREEN,0.0,1.0
11725,3,EW_GREEN,0.0,0.0
11730,3,EW_GREEN,0.0,0.0
11735,3,EW_GREEN,0.0,0.0
11740,3,EW_GREEN,0.0,0.0
11745,3,EW_GREEN,0.0,0.0
11750,3,EW_YELLOW,0.0,0.0
11755,3,NS_GREEN,0.0,0.0
11760,3,NS_GREEN,0.0,0.0
11765,3,NS_GREEN,0.0,0.0
11770,3,NS_GREEN,0.0,0.0
11775,3,NS_GREEN,0.0,0.0
11780,3,NS_GREEN,0.0,0.0
11785,3,NS_YELLOW,0.0,0.0
11790,3,EW_GREEN,0.0,0.0
11795,3,EW_GREEN,0.0,0.0
11800,3,EW_GREEN,0.0,0.0
11805,3,EW_GREEN,0.0,0.0
11810,3,EW_GREEN,0.0,0.0
11815,3,EW_GREEN,0.0,0.0
11820,3,EW_YELLOW,0.0,0.0
11825,3,NS_GREEN,1.0,1.0
11830,3,NS_GREEN,0.0,1.0
11835,3,NS_GREEN,0.0,1.0
11840,3,NS_GREEN,0.0,1.0
11845,3,NS_GREEN,0.0,1.0
11850,3,NS_GREEN,0.0,1.0
11855,3,NS_YELLOW,0.0,1.0
11860,3,EW_GREEN,0.0,2.0
11865,3,EW_GREEN,0.0,0.5
11870,3,EW_GREEN,0.0,0.0
11875,3,EW_GREEN,0.0,0.0
11880,3,EW_GREEN,0.0,0.0
11885,3,EW_GREEN,0.0,0.0
11890,3,EW_YELLOW,1.0,0.0
11895,3,NS_GREEN,1.0,0.0
11900,3,NS_GREEN,0.0,0.0
11905,3,NS_GREEN,0.0,0.0
11910,3,NS_GREEN,0.0,0.0
11915,3,NS_GREEN,0.0,1.0
11920,3,NS_GREEN,0.0,1.0
11925,3,NS_YELLOW,0.0,1.0
11930,3,EW_GREEN,0.0,1.0
11935,3,EW_GREEN,0.0,0.0
11940,3,EW_GREEN,1.0,0.0
11945,3,EW_GREEN,1.0,0.0
11950,3,EW_GREEN,2.0,0.0
11955,3,EW_GREEN,2.0,0.0
11960,3,EW_YELLOW,2.0,0.0
11965,3,NS_GREEN,2.0,0.0
11970,3,NS_GREEN,0.0,0.0
11975,3,NS_GREEN,0.0,0.0
11980,3,NS_GREEN,0.0,0.0
11985,3,NS_GREEN,0.0,0.0
11990,3,NS_GREEN,0.0,0.0
11995,3,NS_YELLOW,0.0,0.0
12000,3,EW_GREEN,1.0,1.0
12005,3,EW_GREEN,1.0,0.0
12010,3,EW_GREEN,1.0,0.0
12015,3,EW_GREEN,2.0,0.0
12020,3,EW_GREEN,2.0,0.0
12025,3,EW_GREEN,2.0,0.0
12030,3,EW_YELLOW,3.0,0.0
12035,3,NS_GREEN,3.0,0.0
12040,3,NS_GREEN,0.5,0.0
12045,3,NS_GREEN,0.0,0.0
12050,3,NS_GREEN,0.0,0.0
12055,3,NS_GREEN,0.0,0.0
12060,3,NS_GREEN,0.0,0.0
12065,3,NS_YELLOW,0.0,0.0
12070,3,EW_GREEN,0.0,0.0
12075,3,EW_GREEN,0.0,0.0
12080,3,EW_GREEN,0.0,0.0
12085,3,EW_GREEN,0.0,0.0
12090,3,EW_GREEN,0.0,0.0
12095,3,EW_GREEN,1.0,0.0
12100,3,EW_YELLOW,1.0,0.0
12105,3,NS_GREEN,1.0,1.0
12110,3,NS_GREEN,0.0,1.0
12115,3,NS_GREEN,0.0,1.0
12120,3,NS_GREEN,0.0,1.0
12125,3,NS_GREEN,0.0,1.0
12130,3,NS_GREEN,0.0,1.0
12135,3,NS_YELLOW,0.0,1.0
12140,3,EW_GREEN,0.0,1.0
12145,3,EW_GREEN,0.0,0.0
12150,3,EW_GREEN,0.0,0.0
12155,3,EW_GREEN,1.0,0.0
12160,3,EW_GREEN,1.0,0.0
12165,3,EW_GREEN,1.0,0.0
12170,3,EW_YELLOW,1.0,0.0
12175,3,NS_GREEN,1.0,0.0
12180,3,NS_GREEN,0.0,0.0
12185,3,NS_GREEN,0.0,0.0
12190,3,NS_GREEN,0.0,0.0
12195,3,NS_GREEN,0.0,0.0
12200,3,NS_GREEN,0.0,0.0
12205,3,NS_YELLOW,0.0,0.0
12210,3,EW_GREEN,1.0,0.0
12215,3,EW_GREEN,1.0,0.0
12220,3,EW_GREEN,2.0,0.0
12225,3,EW_GREEN,2.0,0.0
12230,3,EW_GREEN,2.0,0.0
12235,3,EW_GREEN,2.0,0.0
12240,3,EW_YELLOW,2.0,0.0
12245,3,NS_GREEN,3.0,0.0
12250,3,NS_GREEN,1.5,0.0
12255,3,NS_GREEN,0.0,0.0
12260,3,NS_GREEN,0.0,0.0
12265,3,NS_GREEN,0.0,0.0
12270,3,NS_GREEN,0.0,0.0
12275,3,NS_YELLOW,0.0,0.0
12280,3,EW_GREEN,0.0,0.0
12285,3,EW_GREEN,0.0,0.0
12290,3,EW_GREEN,0.0,0.0
12295,3,EW_GREEN,0.0,0.0
12300,3,EW_GREEN,0.0,0.0
12305,3,EW_GREEN,0.0,0.0
12310,3,EW_YELLOW,1.0,0.0
12315,3,NS_GREEN,1.0,0.0
12320,3,NS_GREEN,0.0,0.0
12325,3,NS_GREEN,0.0,0.0
12330,3,NS_GREEN,0.0,0.0
12335,3,NS_GREEN,0.0,0.0
12340,3,NS_GREEN,0.0,0.0
12345,3,NS_YELLOW,0.0,0.0
12350,3,EW_GREEN,0.0,0.0
12355,3,EW_GREEN,0.0,0.0
12360,3,EW_GREEN,0.0,0.0
12365,3,EW_GREEN,0.0,0.0
12370,3,EW_GREEN,0.0,0.0
12375,3,EW_GREEN,0.0,0.0
12380,3,EW_YELLOW,0.0,0.0
12385,3,NS_GREEN,0.0,0.0
12390,3,NS_GREEN,0.0,0.0
12395,3,NS_GREEN,0.0,0.0
12400,3,NS_GREEN,0.0,0.0
12405,3,NS_GREEN,0.0,0.0
12410,3,NS_GREEN,0.0,0.0
12415,3,NS_YELLOW,0.0,0.0
12420,3,EW_GREEN,0.0,0.0
12425,3,EW_GREEN,0.0,0.0
12430,3,EW_GREEN,0.0,0.0
12435,3,EW_GREEN,0.0,0.0
12440,3,EW_GREEN,1.0,0.0
12445,3,EW_GREEN,2.0,0.0
12450,3,EW_YELLOW,2.0,0.0
12455,3,NS_GREEN,2.0,0.0
12460,3,NS_GREEN,0.0,0.0
12465,3,NS_GREEN,0.0,0.0
12470,3,NS_GREEN,0.0,0.0
12475,3,NS_GREEN,0.0,0.0
12480,3,NS_GREEN,0.0,0.0
12485,3,NS_YELLOW,0.0,0.0
12490,3,EW_GREEN,1.0,0.0
12495,3,EW_GREEN,1.0,0.0
12500,3,EW_GREEN,1.0,0.0
12505,3,EW_GREEN,1.0,0.0
12510,3,EW_GREEN,1.0,0.0
12515,3,EW_GREEN,1.0,0.0
12520,3,EW_YELLOW,1.0,0.0
12525,3,NS_GREEN,1.0,0.0
12530,3,NS_GREEN,0.0,0.0
12535,3,NS_GREEN,0.0,0.0
12540,3,NS_GREEN,0.0,0.0
12545,3,NS_GREEN,0.0,0.0
12550,3,NS_GREEN,0.0,0.0
12555,3,NS_YELLOW,0.0,0.0
12560,3,EW_GREEN,0.0,0.0
12565,3,EW_GREEN,0.0,0.0
12570,3,EW_GREEN,0.0,0.0
12575,3,EW_GREEN,0.0,0.0
12580,3,EW_GREEN,0.0,0.0
12585,3,EW_GREEN,0.0,0.0
12590,3,EW_YELLOW,0.0,0.0
12595,3,NS_GREEN,0.0,0.0
12600,3,NS_GREEN,0.0,0.0
12605,3,NS_GREEN,0.0,0.0
12610,3,NS_GREEN,0.0,0.0
12615,3,NS_GREEN,0.0,0.0
12620,3,NS_GREEN,0.0,0.0
12625,3,NS_YELLOW,0.0,0.0
12630,3,EW_GREEN,0.0,1.0
12635,3,EW_GREEN,0.0,0.0
12640,3,EW_GREEN,0.0,0.0
12645,3,EW_GREEN,0.0,0.0
12650,3,EW_GREEN,0.0,0.0
12655,3,EW_GREEN,0.0,0.0
12660,3,EW_YELLOW,0.0,0.0
12665,3,NS_GREEN,0.0,0.0
12670,3,NS_GREEN,0.0,1.0
12675,3,NS_GREEN,0.0,1.0
12680,3,NS_GREEN,0.0,2.0
12685,3,NS_GREEN,0.0,2.0
12690,3,NS_GREEN,0.0,2.0
12695,3,NS_YELLOW,0.0,2.0
12700,3,EW_GREEN,1.0,2.0
12705,3,EW_GREEN,1.0,0.0
12710,3,EW_GREEN,1.0,0.0
12715,3,EW_GREEN,1.0,0.0
12720,3,EW_GREEN,1.0,0.0
12725,3,EW_GREEN,2.0,0.0
12730,3,EW_YELLOW,2.0,0.0
12735,3,NS_GREEN,3.0,0.0
12740,3,NS_GREEN,0.5,0.0
12745,3,NS_GREEN,0.0,1.0
12750,3,NS_GREEN,0.0,1.0
12755,3,NS_GREEN,0.0,1.0
12760,3,NS_GREEN,0.0,1.0
12765,3,NS_YELLOW,0.0,2.0
12770,3,EW_GREEN,0.0,2.0
12775,3,EW_GREEN,0.0,0.0
12780,3,EW_GREEN,0.0,0.0
12785,3,EW_GREEN,0.0,0.0
12790,3,EW_GREEN,0.0,0.0
12795,3,EW_GREEN,0.0,0.0
12800,3,EW_YELLOW,0.0,0.0
12805,3,NS_GREEN,1.0,0.0
12810,3,NS_GREEN,0.0,0.0
12815,3,NS_GREEN,0.0,0.0
12820,3,NS_GREEN,0.0,0.0
12825,3,NS_GREEN,0.0,0.0
12830,3,NS_GREEN,0.0,1.0
12835,3,NS_YELLOW,0.0,1.0
12840,3,EW_GREEN,0.0,2.0
12845,3,EW_GREEN,0.0,0.0
12850,3,EW_GREEN,0.0,0.0
12855,3,EW_GREEN,0.0,0.0
12860,3,EW_GREEN,0.0,0.0
12865,3,EW_GREEN,0.0,0.0
12870,3,EW_YELLOW,0.0,0.0
12875,3,NS_GREEN,0.0,0.0
12880,3,NS_GREEN,0.0,0.0
12885,3,NS_GREEN,0.0,0.0
12890,3,NS_GREEN,0.0,0.0
12895,3,NS_GREEN,0.0,0.0
12900,3,NS_GREEN,0.0,1.0
12905,3,NS_YELLOW,0.0,1.0
12910,3,EW_GREEN,0.0,1.0
12915,3,EW_GREEN,0.0,0.0
12920,3,EW_GREEN,0.0,0.0
12925,3,EW_GREEN,0.0,0.0
12930,3,EW_GREEN,1.0,0.0
12935,3,EW_GREEN,1.0,0.0
12940,3,EW_YELLOW,1.0,0.0
12945,3,NS_GREEN,1.0,0.0
12950,3,NS_GREEN,0.0,0.0
12955,3,NS_GREEN,0.0,0.0
12960,3,NS_GREEN,0.0,0.0
12965,3,NS_GREEN,0.0,0.0
12970,3,NS_GREEN,0.0,0.0
12975,3,NS_YELLOW,0.0,0.0
12980,3,EW_GREEN,0.0,0.0
12985,3,EW_GREEN,0.0,0.0
12990,3,EW_GREEN,0.0,0.0
12995,3,EW_GREEN,0.0,0.0
13000,3,EW_GREEN,0.0,0.0
13005,3,EW_GREEN,0.0,0.0
13010,3,EW_YELLOW,0.0,0.0
13015,3,NS_GREEN,0.0,0.0
13020,3,NS_GREEN,0.0,0.0
13025,3,NS_GREEN,0.0,0.0
13030,3,NS_GREEN,0.0,0.0
13035,3,NS_GREEN,0.0,0.0
13040,3,NS_GREEN,0.0,0.0
13045,3,NS_YELLOW,0.0,1.0
13050,3,EW_GREEN,0.0,1.0
13055,3,EW_GREEN,0.0,0.0
13060,3,EW_GREEN,0.0,0.0
13065,3,EW_GREEN,0.0,0.0
13070,3,EW_GREEN,0.0,0.0
13075,3,EW_GREEN,0.0,0.0
13080,3,EW_YELLOW,0.0,0.0
13085,3,NS_GREEN,0.0,1.0
13090,3,NS_GREEN,0.0,1.0
13095,3,NS_GREEN,0.0,1.0
13100,3,NS_GREEN,0.0,1.0
13105,3,NS_GREEN,0.0,1.0
13110,3,NS_GREEN,0.0,1.0
13115,3,NS_YELLOW,0.0,1.0
13120,3,EW_GREEN,0.0,1.0
13125,3,EW_GREEN,0.0,0.0
13130,3,EW_GREEN,0.0,0.0
13135,3,EW_GREEN,0.0,0.0
13140,3,EW_GREEN,1.0,0.0
13145,3,EW_GREEN,1.0,0.0
13150,3,EW_YELLOW,1.0,0.0
13155,3,NS_GREEN,1.0,1.0
13160,3,NS_GREEN,0.0,1.0
13165,3,NS_GREEN,0.0,1.0
13170,3,NS_GREEN,0.0,1.0
13175,3,NS_GREEN,0.0,1.0
13180,3,NS_GREEN,0.0,1.0
13185,3,NS_YELLOW,0.0,1.0
13190,3,EW_GREEN,0.0,1.0
13195,3,EW_GREEN,0.0,0.0
13200,3,EW_GREEN,0.0,0.0
13205,3,EW_GREEN,0.0,0.0
13210,3,EW_GREEN,0.0,0.0
13215,3,EW_GREEN,0.0,0.0
13220,3,EW_YELLOW,1.0,0.0
13225,3,NS_GREEN,1.0,0.0
13230,3,NS_GREEN,0.0,1.0
13235,3,NS_GREEN,0.0,1.0
13240,3,NS_GREEN,0.0,1.0
13245,3,NS_GREEN,0.0,2.0
13250,3,NS_GREEN,0.0,3.0
13255,3,NS_YELLOW,0.0,3.0
13260,3,EW_GREEN,0.0,3.0
13265,3,EW_GREEN,0.0,0.5
13270,3,EW_GREEN,0.0,0.0
13275,3,EW_GREEN,0.0,0.0
13280,3,EW_GREEN,0.0,0.0
13285,3,EW_GREEN,0.0,0.0
13290,3,EW_YELLOW,0.0,0.0
13295,3,NS_GREEN,0.0,0.0
13300,3,NS_GREEN,0.0,0.0
13305,3,NS_GREEN,0.0,0.0
13310,3,NS_GREEN,0.0,0.0
13315,3,NS_GREEN,0.0,0.0
13320,3,NS_GREEN,0.0,0.0
13325,3,NS_YELLOW,0.0,0.0
13330,3,EW_GREEN,1.0,0.0
13335,3,EW_GREEN,1.0,0.0
13340,3,EW_GREEN,1.0,0.0
13345,3,EW_GREEN,1.0,0.0
13350,3,EW_GREEN,1.0,0.0
13355,3,EW_GREEN,2.0,0.0
13360,3,EW_YELLOW,2.0,0.0
13365,3,NS_GREEN,3.0,0.0
13370,3,NS_GREEN,0.5,0.0
13375,3,NS_GREEN,0.0,0.0
13380,3,NS_GREEN,0.0,0.0
13385,3,NS_GREEN,0.0,0.0
13390,3,NS_GREEN,0.0,0.0
13395,3,NS_YELLOW,0.0,0.0
13400,3,EW_GREEN,0.0,0.0
13405,3,EW_GREEN,0.0,0.0
13410,3,EW_GREEN,0.0,0.0
13415,3,EW_GREEN,0.0,0.0
13420,3,EW_GREEN,0.0,0.0
13425,3,EW_GREEN,0.0,0.0
13430,3,EW_YELLOW,0.0,0.0
13435,3,NS_GREEN,0.0,0.0
13440,3,NS_GREEN,0.0,0.0
13445,3,NS_GREEN,0.0,0.0
13450,3,NS_GREEN,0.0,0.0
13455,3,NS_GREEN,0.0,1.0
13460,3,NS_GREEN,0.0,1.0
13465,3,NS_YELLOW,0.0,1.0
13470,3,EW_GREEN,0.0,1.0
13475,3,EW_GREEN,0.0,0.0
13480,3,EW_GREEN,0.0,0.0
13485,3,EW_GREEN,0.0,0.0
13490,3,EW_GREEN,1.0,0.0
13495,3,EW_GREEN,1.0,0.0
13500,3,EW_YELLOW,1.0,0.0
13505,3,NS_GREEN,1.0,0.0
13510,3,NS_GREEN,0.0,0.0
13515,3,NS_GREEN,0.0,0.0
13520,3,NS_GREEN,0.0,0.0
13525,3,NS_GREEN,0.0,0.0
13530,3,NS_GREEN,0.0,1.0
13535,3,NS_YELLOW,0.0,1.0
13540,3,EW_GREEN,0.0,1.0
13545,3,EW_GREEN,0.0,0.0
13550,3,EW_GREEN,0.0,0.0
13555,3,EW_GREEN,0.0,0.0
13560,3,EW_GREEN,0.0,0.0
13565,3,EW_GREEN,0.0,0.0
13570,3,EW_YELLOW,0.0,0.0
13575,3,NS_GREEN,0.0,1.0
13580,3,NS_GREEN,0.0,2.0
13585,3,NS_GREEN,0.0,2.0
13590,3,NS_GREEN,0.0,2.0
13595,3,NS_GREEN,0.0,2.0
13600,3,NS_GREEN,0.0,2.0
13605,3,NS_YELLOW,0.0,2.0
13610,3,EW_GREEN,1.0,2.0
13615,3,EW_GREEN,1.0,0.0
13620,3,EW_GREEN,1.0,0.0
13625,3,EW_GREEN,1.0,0.0
13630,3,EW_GREEN,1.0,0.0
13635,3,EW_GREEN,1.0,0.0
13640,3,EW_YELLOW,1.0,0.0
13645,3,NS_GREEN,1.0,0.0
13650,3,NS_GREEN,0.0,0.0
13655,3,NS_GREEN,0.0,0.0
13660,3,NS_GREEN,0.0,0.0
13665,3,NS_GREEN,0.0,0.0
13670,3,NS_GREEN,0.0,0.0
13675,3,NS_YELLOW,0.0,0.0
13680,3,EW_GREEN,1.0,0.0
13685,3,EW_GREEN,2.0,0.0
13690,3,EW_GREEN,2.0,0.0
13695,3,EW_GREEN,2.0,0.0
13700,3,EW_GREEN,2.0,0.0
13705,3,EW_GREEN,2.0,0.0
13710,3,EW_YELLOW,2.0,0.0
13715,3,NS_GREEN,2.0,0.0
13720,3,NS_GREEN,0.0,0.0
13725,3,NS_GREEN,0.0,0.0
13730,3,NS_GREEN,0.0,0.0
13735,3,NS_GREEN,0.0,0.0
13740,3,NS_GREEN,0.0,0.0
13745,3,NS_YELLOW,0.0,0.0
13750,3,EW_GREEN,0.0,1.0
13755,3,EW_GREEN,0.0,0.0
13760,3,EW_GREEN,0.0,0.0
13765,3,EW_GREEN,0.0,0.0
13770,3,EW_GREEN,0.0,0.0
13775,3,EW_GREEN,1.0,0.0
13780,3,EW_YELLOW,1.0,0.0
13785,3,NS_GREEN,2.0,0.0
13790,3,NS_GREEN,0.0,0.0
13795,3,NS_GREEN,0.0,0.0
13800,3,NS_GREEN,0.0,0.0
13805,3,NS_GREEN,0.0,0.0
13810,3,NS_GREEN,0.0,1.0
13815,3,NS_YELLOW,0.0,2.0
13820,3,EW_GREEN,0.0,2.0
13825,3,EW_GREEN,0.0,0.0
13830,3,EW_GREEN,0.0,0.0
13835,3,EW_GREEN,0.0,0.0
13840,3,EW_GREEN,0.0,0.0
13845,3,EW_GREEN,0.0,0.0
13850,3,EW_YELLOW,1.0,0.0
13855,3,NS_GREEN,1.0,0.0
13860,3,NS_GREEN,0.0,1.0
13865,3,NS_GREEN,0.0,2.0
13870,3,NS_GREEN,0.0,2.0
13875,3,NS_GREEN,0.0,2.0
13880,3,NS_GREEN,0.0,2.0
13885,3,NS_YELLOW,0.0,2.0
13890,3,EW_GREEN,1.0,2.0
13895,3,EW_GREEN,1.0,0.0
13900,3,EW_GREEN,1.0,0.0
